DT,Datetime,Month,Year,Timezone,City_Name,Latitude,Longitude,Temp,Feels_like,Temp_Min,Temp_Max,Pressure,Humidity,Wind_Speed,Wind_Deg,Wind_Gust,Clouds_all,Weather_Id,Weaather_main,Weather_Description,Weather_icon
1675735200,2023-02-06 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.1,15.55,15.55,1015,36,0.91,195,0.91,0,800,Clear,clear sky,01n
1675738800,2023-02-06 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.96,12.53,13.96,13.96,1016,43,1.2,83,1.2,0,800,Clear,clear sky,01n
1675742400,2023-02-06 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.18,11.94,13.18,13.18,1017,53,1.66,57,1.66,0,800,Clear,clear sky,01n
1675746000,2023-02-07 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.67,11.56,12.67,12.67,1017,60,1.44,48,1.44,0,800,Clear,clear sky,01n
1675749600,2023-02-07 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.25,11.15,12.25,12.25,1017,62,1.63,24,1.63,0,800,Clear,clear sky,01n
1675753200,2023-02-07 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.74,10.48,11.74,11.74,1017,58,1.57,2,1.57,0,800,Clear,clear sky,01n
1675756800,2023-02-07 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.41,10.07,11.41,11.41,1016,56,2.31,12,2.31,0,800,Clear,clear sky,01n
1675760400,2023-02-07 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.98,9.57,10.98,10.98,1016,55,1.65,351,1.65,0,800,Clear,clear sky,01n
1675764000,2023-02-07 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.59,9.09,10.59,10.59,1016,53,1.84,349,1.84,0,800,Clear,clear sky,01n
1675767600,2023-02-07 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.21,8.64,10.21,10.21,1016,52,1.75,351,1.75,0,800,Clear,clear sky,01n
1675771200,2023-02-07 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.89,9.59,9.89,9.89,1017,52,1.44,354,1.44,0,800,Clear,clear sky,01n
1675774800,2023-02-07 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,5.55,4.52,5.55,5.55,1018,54,1.54,4,1.54,0,800,Clear,clear sky,01n
1675778400,2023-02-07 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,6.55,6.55,6.55,6.55,1019,48,1.22,339,1.22,0,800,Clear,clear sky,01d
1675782000,2023-02-07 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.55,9.55,9.55,9.55,1018,39,0.52,311,0.52,0,800,Clear,clear sky,01d
1675785600,2023-02-07 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.55,13.0,14.55,14.55,1018,36,1.67,208,1.67,0,800,Clear,clear sky,01d
1675789200,2023-02-07 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,19.55,18.4,19.55,19.55,1016,32,1.97,200,1.97,0,800,Clear,clear sky,01d
1675792800,2023-02-07 13:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.34,20.55,20.55,1015,26,2.52,195,2.52,0,800,Clear,clear sky,01d
1675796400,2023-02-07 14:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.48,23.55,23.55,1013,20,2.86,196,2.86,0,800,Clear,clear sky,01d
1675800000,2023-02-07 15:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.43,23.55,23.55,1011,18,3.6,192,3.6,0,800,Clear,clear sky,01d
1675803600,2023-02-07 16:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,25.55,24.66,25.55,25.55,1010,19,5.11,193,5.11,0,800,Clear,clear sky,01d
1675807200,2023-02-07 17:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,24.55,23.64,24.55,24.55,1009,22,5.96,196,5.96,0,800,Clear,clear sky,01d
1675810800,2023-02-07 18:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.47,21.55,21.55,1010,27,5.96,201,5.96,0,800,Clear,clear sky,01d
1675814400,2023-02-07 19:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.57,20.55,20.55,1011,35,5.25,199,5.25,0,800,Clear,clear sky,01d
1675818000,2023-02-07 20:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,16.55,15.33,16.55,16.55,1013,41,3.44,208,3.44,0,800,Clear,clear sky,01n
1675821600,2023-02-07 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.55,13.18,14.55,14.55,1014,43,1.56,220,1.56,0,800,Clear,clear sky,01n
1675825200,2023-02-07 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.98,13.68,14.98,14.98,1015,44,0.09,3,0.09,0,800,Clear,clear sky,01n
1675828800,2023-02-07 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.64,13.33,14.64,14.64,1016,45,0.77,16,0.77,0,800,Clear,clear sky,01n
1675832400,2023-02-08 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.08,12.77,14.08,14.08,1016,47,0.9,351,0.9,0,800,Clear,clear sky,01n
1675836000,2023-02-08 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.48,12.16,13.48,13.48,1017,49,0.75,284,0.75,0,800,Clear,clear sky,01n
1675839600,2023-02-08 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.95,11.66,12.95,12.95,1017,52,0.92,259,0.92,0,800,Clear,clear sky,01n
1675843200,2023-02-08 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.4,11.18,12.4,12.4,1016,57,0.55,311,0.55,0,800,Clear,clear sky,01n
1675843200,2023-02-08 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.4,11.18,12.4,12.4,1016,57,0.55,311,0.55,0,800,Clear,clear sky,01n
1675846800,2023-02-08 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.94,10.83,11.94,11.94,1016,63,0.66,334,0.66,0,800,Clear,clear sky,01n
1675850400,2023-02-08 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.5,10.46,11.5,11.5,1016,67,0.69,335,0.69,0,800,Clear,clear sky,01n
1675854000,2023-02-08 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.08,10.05,11.08,11.08,1016,69,0.79,343,0.79,0,800,Clear,clear sky,01n
1675857600,2023-02-08 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,7.55,7.55,7.55,7.55,1017,70,0.77,4,0.77,0,800,Clear,clear sky,01n
1675861200,2023-02-08 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.33,9.3,10.33,10.33,1018,72,0.86,351,0.86,0,800,Clear,clear sky,01n
1675864800,2023-02-08 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,7.55,7.55,7.55,7.55,1018,64,0.56,355,0.56,0,800,Clear,clear sky,01d
1675868400,2023-02-08 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.55,9.55,9.55,9.55,1018,57,0.36,187,0.36,0,800,Clear,clear sky,01d
1675872000,2023-02-08 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.55,13.39,14.55,14.55,1018,51,2.19,189,2.19,0,800,Clear,clear sky,01d
1675875600,2023-02-08 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.51,17.55,17.55,1017,44,2.93,192,2.93,0,800,Clear,clear sky,01d
1675879200,2023-02-08 13:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,18.55,17.43,18.55,18.55,1015,37,3.44,196,3.44,0,800,Clear,clear sky,01d
1675882800,2023-02-08 14:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.52,20.55,20.55,1013,33,3.81,195,3.81,0,800,Clear,clear sky,01d
1675886400,2023-02-08 15:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.52,21.55,21.55,1012,29,4.4,193,4.4,0,800,Clear,clear sky,01d
1675890000,2023-02-08 16:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.62,22.55,22.55,1011,29,5.15,193,5.15,1,800,Clear,clear sky,01d
1675893600,2023-02-08 17:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.44,20.55,20.55,1011,30,5.31,198,5.31,4,800,Clear,clear sky,01d
1675897200,2023-02-08 18:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.6,21.55,21.55,1011,32,5.14,202,5.14,7,800,Clear,clear sky,01d
1675900800,2023-02-08 19:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,19.55,18.53,19.55,19.55,1012,37,4.71,201,4.71,8,800,Clear,clear sky,01d
1675904400,2023-02-08 20:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,16.55,15.49,16.55,16.55,1014,47,2.81,195,2.81,9,800,Clear,clear sky,01n
1675908000,2023-02-08 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,16.55,15.54,16.55,16.55,1015,49,1.19,229,1.19,7,800,Clear,clear sky,01n
1675911600,2023-02-08 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.65,14.58,15.65,15.65,1016,50,0.29,18,0.29,13,801,Clouds,few clouds,02n
1675915200,2023-02-08 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.86,14.81,15.86,15.86,1017,50,0.72,76,0.72,27,802,Clouds,scattered clouds,03n
1675918800,2023-02-09 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.98,14.94,15.98,15.98,1017,50,0.29,214,0.29,40,802,Clouds,scattered clouds,03n
1675922400,2023-02-09 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.08,14.03,15.08,15.08,1017,53,0.27,148,0.27,45,802,Clouds,scattered clouds,03n
1675926000,2023-02-09 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.89,12.85,13.89,13.89,1017,58,0.14,306,0.14,24,801,Clouds,few clouds,02n
1675929600,2023-02-09 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.47,12.44,13.47,13.47,1017,60,0.68,1,0.68,25,802,Clouds,scattered clouds,03n
1675933200,2023-02-09 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.1,12.08,13.1,13.1,1017,62,0.94,2,0.94,25,802,Clouds,scattered clouds,03n
1675936800,2023-02-09 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.86,11.85,12.86,12.86,1017,63,0.98,27,0.98,26,802,Clouds,scattered clouds,03n
1675940400,2023-02-09 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.44,11.46,12.44,12.44,1017,66,1.05,25,1.05,25,802,Clouds,scattered clouds,03n
1675944000,2023-02-09 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.97,11.02,11.97,11.97,1018,69,1.21,41,1.21,23,801,Clouds,few clouds,02n
1675947600,2023-02-09 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.1,10.25,11.1,11.1,1019,76,1.22,32,1.22,5,800,Clear,clear sky,01n
1675951200,2023-02-09 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.55,9.55,9.55,9.55,1019,69,1.09,15,1.09,8,800,Clear,clear sky,01d
1675954800,2023-02-09 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.55,11.45,12.55,12.55,1019,61,0.57,72,0.57,11,801,Clouds,few clouds,02d
1675958400,2023-02-09 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.57,15.55,15.55,1018,54,1.88,157,1.88,22,801,Clouds,few clouds,02d
1675962000,2023-02-09 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.59,17.55,17.55,1017,47,3.16,168,3.16,22,801,Clouds,few clouds,02d
1675965600,2023-02-09 13:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,19.55,18.63,19.55,19.55,1016,41,3.93,172,3.93,24,801,Clouds,few clouds,02d
1675969200,2023-02-09 14:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.7,21.55,21.55,1014,36,4.01,177,4.01,93,804,Clouds,overcast clouds,04d
1675972800,2023-02-09 15:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.7,22.55,22.55,1012,32,4.76,177,4.76,66,803,Clouds,broken clouds,04d
1675976400,2023-02-09 16:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.54,21.55,21.55,1011,30,5.09,181,5.09,60,803,Clouds,broken clouds,04d
1675980000,2023-02-09 17:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.54,21.55,21.55,1011,30,5.74,192,5.74,58,803,Clouds,broken clouds,04d
1675983600,2023-02-09 18:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.72,22.55,22.55,1011,33,6.18,202,6.18,66,803,Clouds,broken clouds,04d
1675987200,2023-02-09 19:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.65,20.55,20.55,1012,38,5.09,207,5.09,69,803,Clouds,broken clouds,04d
1675990800,2023-02-09 20:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.56,17.55,17.55,1014,46,3.49,216,3.49,16,801,Clouds,few clouds,02n
1675994400,2023-02-09 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.64,14.57,15.64,15.64,1015,50,1.64,233,1.64,10,800,Clear,clear sky,01n
1675998000,2023-02-09 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.0,13.91,15.0,15.0,1016,52,0.09,109,0.09,8,800,Clear,clear sky,01n
1676001600,2023-02-09 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.36,13.31,14.36,14.36,1017,56,0.99,73,0.99,7,800,Clear,clear sky,01n
1676005200,2023-02-10 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.8,12.78,13.8,13.8,1017,59,1.48,67,1.48,7,800,Clear,clear sky,01n
1676008800,2023-02-10 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.24,12.26,13.24,13.24,1017,63,1.47,54,1.47,7,800,Clear,clear sky,01n
1676012400,2023-02-10 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.68,11.73,12.68,12.68,1017,66,1.32,48,1.32,8,800,Clear,clear sky,01n
1676016000,2023-02-10 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.22,11.3,12.22,12.22,1017,69,1.03,57,1.03,7,800,Clear,clear sky,01n
1676019600,2023-02-10 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.73,10.81,11.73,11.73,1017,71,0.78,49,0.78,7,800,Clear,clear sky,01n
1676023200,2023-02-10 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.4,10.48,11.4,11.4,1017,72,1.0,42,1.0,5,800,Clear,clear sky,01n
1676026800,2023-02-10 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.11,10.18,11.11,11.11,1017,73,1.14,35,1.14,6,800,Clear,clear sky,01n
1676030400,2023-02-10 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,4.55,4.55,4.55,4.55,1018,73,1.28,18,1.28,6,800,Clear,clear sky,01n
1676034000,2023-02-10 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.86,9.93,10.86,10.86,1019,74,1.33,360,1.33,1,800,Clear,clear sky,01n
1676037600,2023-02-10 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,7.55,7.55,7.55,7.55,1019,66,1.32,360,1.32,1,800,Clear,clear sky,01d
1676041200,2023-02-10 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.55,10.25,11.55,11.55,1019,57,0.92,54,0.92,1,800,Clear,clear sky,01d
1676044800,2023-02-10 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.49,15.55,15.55,1018,51,1.0,144,1.0,9,800,Clear,clear sky,01d
1676048400,2023-02-10 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,18.55,17.64,18.55,18.55,1017,45,1.86,173,1.86,18,801,Clouds,few clouds,02d
1676052000,2023-02-10 13:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.78,21.55,21.55,1016,39,2.48,172,2.48,20,801,Clouds,few clouds,02d
1676055600,2023-02-10 14:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.85,23.55,23.55,1014,34,2.98,169,2.98,56,803,Clouds,broken clouds,04d
1676059200,2023-02-10 15:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.64,22.55,22.55,1012,30,4.18,166,4.18,67,803,Clouds,broken clouds,04d
1676062800,2023-02-10 16:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.69,23.55,23.55,1011,28,4.96,168,4.96,53,803,Clouds,broken clouds,04d
1676066400,2023-02-10 17:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,23.55,22.74,23.55,23.55,1011,30,4.34,170,4.34,53,803,Clouds,broken clouds,04d
1676070000,2023-02-10 18:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,24.55,24.03,24.55,24.55,1012,37,1.8,152,1.8,59,803,Clouds,broken clouds,04d
1676073600,2023-02-10 19:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.61,17.55,17.55,1014,48,3.08,52,3.08,60,803,Clouds,broken clouds,04d
1676077200,2023-02-10 20:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.78,15.55,15.55,1016,62,4.94,20,4.94,95,804,Clouds,overcast clouds,04n
1676080800,2023-02-10 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.55,12.61,13.55,13.55,1017,63,4.67,24,4.67,94,804,Clouds,overcast clouds,04n
1676084400,2023-02-10 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.07,13.26,14.07,14.07,1019,66,4.68,23,4.68,93,804,Clouds,overcast clouds,04n
1676088000,2023-02-10 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.01,12.19,13.01,13.01,1020,70,4.81,19,4.81,90,804,Clouds,overcast clouds,04n
1676091600,2023-02-11 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.65,10.86,11.65,11.65,1020,76,4.26,19,4.26,75,803,Clouds,broken clouds,04n
1676095200,2023-02-11 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.08,10.25,11.08,11.08,1020,77,3.66,23,3.66,67,803,Clouds,broken clouds,04n
1676098800,2023-02-11 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.22,10.43,11.22,11.22,1020,78,3.3,19,3.3,39,802,Clouds,scattered clouds,03n
1676102400,2023-02-11 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.79,9.99,10.79,10.79,1019,79,3.42,11,3.42,42,802,Clouds,scattered clouds,03n
1676106000,2023-02-11 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.02,9.19,10.02,10.02,1019,81,3.43,8,3.43,41,802,Clouds,scattered clouds,03n
1676109600,2023-02-11 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.53,7.8,9.53,9.53,1020,81,3.25,14,3.25,40,802,Clouds,scattered clouds,03n
1676113200,2023-02-11 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,8.86,6.92,8.86,8.86,1020,82,3.38,19,3.38,38,802,Clouds,scattered clouds,03n
1676116800,2023-02-11 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,8.24,5.94,8.24,8.24,1021,82,3.8,19,3.8,35,802,Clouds,scattered clouds,03n
1676120400,2023-02-11 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,5.55,2.76,5.55,5.55,1022,79,3.62,16,3.62,29,802,Clouds,scattered clouds,03n
1676124000,2023-02-11 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,6.55,4.11,6.55,6.55,1022,72,3.39,12,3.39,33,802,Clouds,scattered clouds,03d
1676127600,2023-02-11 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.55,7.81,9.55,9.55,1022,63,3.29,16,3.29,34,802,Clouds,scattered clouds,03d
1676131200,2023-02-11 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.55,11.3,12.55,12.55,1021,55,2.89,23,2.89,34,802,Clouds,scattered clouds,03d
1676134800,2023-02-11 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.41,15.55,15.55,1020,48,2.33,25,2.33,32,802,Clouds,scattered clouds,03d
1676138400,2023-02-11 13:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.46,17.55,17.55,1018,42,1.37,12,1.37,29,802,Clouds,scattered clouds,03d
1676142000,2023-02-11 14:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,19.55,18.5,19.55,19.55,1015,36,0.88,132,0.88,1,800,Clear,clear sky,01d
1676145600,2023-02-11 15:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,20.55,19.52,20.55,20.55,1013,33,2.65,160,2.65,1,800,Clear,clear sky,01d
1676149200,2023-02-11 16:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.57,21.55,21.55,1012,31,4.49,166,4.49,2,800,Clear,clear sky,01d
1676152800,2023-02-11 17:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,22.55,21.7,22.55,22.55,1012,32,5.37,163,5.37,6,800,Clear,clear sky,01d
1676156400,2023-02-11 18:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,21.55,20.7,21.55,21.55,1012,36,5.45,157,5.45,13,801,Clouds,few clouds,02d
1676160000,2023-02-11 19:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,19.55,18.63,19.55,19.55,1014,41,4.64,145,4.64,18,801,Clouds,few clouds,02d
1676163600,2023-02-11 20:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.67,17.55,17.55,1016,50,3.39,106,3.39,36,802,Clouds,scattered clouds,03n
1676167200,2023-02-11 21:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,15.55,14.57,15.55,15.55,1017,54,2.93,86,2.93,37,802,Clouds,scattered clouds,03n
1676170800,2023-02-11 22:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.57,12.42,13.57,13.57,1018,55,2.52,74,2.52,38,802,Clouds,scattered clouds,03n
1676174400,2023-02-11 23:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,13.04,11.91,13.04,13.04,1018,58,1.82,70,1.82,33,802,Clouds,scattered clouds,03n
1676178000,2023-02-12 00:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.46,11.33,12.46,12.46,1019,60,1.8,34,1.8,27,802,Clouds,scattered clouds,03n
1676181600,2023-02-12 01:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,12.13,10.99,12.13,12.13,1019,61,2.09,43,2.09,24,801,Clouds,few clouds,02n
1676185200,2023-02-12 02:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.56,10.42,11.56,11.56,1019,63,2.15,44,2.15,5,800,Clear,clear sky,01n
1676188800,2023-02-12 03:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,11.24,10.14,11.24,11.24,1018,66,1.97,39,1.97,18,801,Clouds,few clouds,02n
1676192400,2023-02-12 04:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.82,9.71,10.82,10.82,1018,67,1.67,43,1.67,15,801,Clouds,few clouds,02n
1676196000,2023-02-12 05:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.45,9.33,10.45,10.45,1018,68,1.74,54,1.74,12,801,Clouds,few clouds,02n
1676199600,2023-02-12 06:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.21,9.09,10.21,10.21,1018,69,1.45,43,1.45,10,800,Clear,clear sky,01n
1676203200,2023-02-12 07:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.01,8.87,10.01,10.01,1018,69,1.49,24,1.49,9,800,Clear,clear sky,01n
1676206800,2023-02-12 08:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,9.83,9.31,9.83,9.83,1019,70,1.64,22,1.64,0,800,Clear,clear sky,01n
1676210400,2023-02-12 09:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,7.55,6.96,7.55,7.55,1019,62,1.41,29,1.41,0,800,Clear,clear sky,01d
1676214000,2023-02-12 10:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,10.55,9.1,10.55,10.55,1019,55,0.98,49,0.98,0,800,Clear,clear sky,01d
1676217600,2023-02-12 11:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,14.55,13.31,14.55,14.55,1018,48,1.14,138,1.14,0,800,Clear,clear sky,01d
1676221200,2023-02-12 12:00:00 -0600 UTC,Feb,2023,-21600,Puebla,19.03793,-98.20346,17.55,16.46,17.55,17.55,1017,42,2.41,170,2.41,0,800,Clear,clear sky,01d
